event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type,site_id_device,device_type,status,site_name,city,region,event_date,event_hour
E005242,2026-05-03 04:32:13,D0122,S007,12.1,45.8,-85.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-03,2026-05-03 04:00:00
E004260,2026-05-05 19:19:09,D0126,S012,16.0,30.8,-83.0,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-05,2026-05-05 19:00:00
E001669,2026-05-03 07:47:23,D0107,S012,17.0,,-93.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-03,2026-05-03 07:00:00
E013588,2026-05-09 08:06:11,D0091,S005,24.9,71.1,-50.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-09,2026-05-09 08:00:00
E010120,2026-05-09 02:59:04,D0026,S003,24.5,39.2,-36.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-09,2026-05-09 02:00:00
E007329,2026-05-07 16:52:59,D0057,S014,28.1,6.8,-72.0,1,motion_detected,S014,camera,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 16:00:00
E010879,2026-05-08 23:27:52,D0005,S010,12.8,19.0,-46.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-08,2026-05-08 23:00:00
E012814,2026-05-07 03:54:04,D0067,S006,27.8,6.5,-48.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-07,2026-05-07 03:00:00
E001805,2026-05-08 08:50:04,D0064,S004,20.4,98.8,-38.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-08,2026-05-08 08:00:00
E011507,2026-05-07 20:22:20,D0101,S008,25.2,52.6,-51.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-07,2026-05-07 20:00:00
E001042,2026-05-04 00:53:17,D0150,S004,23.5,22.7,-63.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-04,2026-05-04 00:00:00
E004980,2026-05-08 06:05:25,D0039,S013,29.9,64.6,-95.0,0,,S013,temperature_sensor,active,Facility 13,Miami,South,2026-05-08,2026-05-08 06:00:00
E006049,2026-05-08 09:11:58,D0088,S011,24.8,22.7,-53.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-08,2026-05-08 09:00:00
E007684,2026-05-09 09:12:53,D0136,S008,20.0,,-73.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-09,2026-05-09 09:00:00
E007530,2026-05-08 09:10:42,D0089,S011,11.7,21.9,-76.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-08,2026-05-08 09:00:00
E007103,2026-05-02 18:26:27,D0093,S007,25.0,39.8,-59.0,1,offline,S007,temperature_sensor,maintenance,Facility 7,Denver,North,2026-05-02,2026-05-02 18:00:00
E011450,2026-05-08 05:26:48,D0100,S001,24.5,55.4,-54.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 05:00:00
E001887,2026-05-05 12:23:44,D0109,S007,12.2,72.8,-67.0,1,temp_high,S007,motion_sensor,inactive,Facility 7,Denver,North,2026-05-05,2026-05-05 12:00:00
E002684,2026-05-08 21:14:01,D0130,S004,17.1,30.4,-44.0,1,offline,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-08,2026-05-08 21:00:00
E006015,2026-05-09 01:11:58,D0164,S006,22.8,68.5,-46.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-09,2026-05-09 01:00:00
E010084,2026-05-08 21:32:40,D0103,S009,27.5,7.4,-45.0,0,,S009,motion_sensor,inactive,Facility 9,Seattle,East,2026-05-08,2026-05-08 21:00:00
E004418,2026-05-05 21:51:53,D0120,S007,14.1,91.0,-48.0,0,,S007,motion_sensor,active,Facility 7,Denver,North,2026-05-05,2026-05-05 21:00:00
E009468,2026-05-07 18:06:06,D0149,S010,25.1,84.9,-39.0,0,,S010,gateway,maintenance,Facility 10,Portland,West,2026-05-07,2026-05-07 18:00:00
E011851,2026-05-03 03:42:29,D0014,S009,12.4,58.7,-94.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 03:00:00
E004250,2026-05-09 06:03:34,D0020,S001,24.2,83.9,-81.0,1,battery_low,S001,camera,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 06:00:00
E014859,2026-05-07 21:06:25,D0125,S001,23.4,28.7,-53.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 21:00:00
E002821,2026-05-05 00:09:48,D0035,S001,30.8,84.0,-38.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-05,2026-05-05 00:00:00
E006440,2026-05-03 09:28:46,D0082,S010,21.3,81.1,-51.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 09:00:00
E012441,2026-05-09 06:31:42,D0115,S008,21.1,56.7,-78.0,0,,S008,gateway,inactive,Facility 8,Denver,East,2026-05-09,2026-05-09 06:00:00
E002880,2026-05-06 00:32:00,D0068,S011,12.6,94.1,-72.0,0,,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-06,2026-05-06 00:00:00
E000874,2026-05-05 06:10:45,D0023,S010,15.7,62.5,,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 06:00:00
E006213,2026-05-09 10:18:35,D0084,S010,26.7,92.9,-53.0,1,temp_high,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-09,2026-05-09 10:00:00
E004671,2026-05-07 20:16:48,D0030,S001,10.0,12.4,-91.0,1,offline,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 20:00:00
E014506,2026-05-02 14:50:12,D0139,S003,24.6,72.2,-93.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-02,2026-05-02 14:00:00
E001575,2026-05-08 04:52:16,D0119,S011,16.0,54.5,-77.0,0,,S011,temperature_sensor,inactive,Facility 11,Seattle,North,2026-05-08,2026-05-08 04:00:00
E009132,2026-05-08 04:48:08,D0023,S010,30.1,7.2,-55.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 04:00:00
E013491,2026-05-07 20:15:02,D0003,S003,25.4,25.3,-77.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-07,2026-05-07 20:00:00
E007100,2026-05-08 17:51:17,D0153,S011,23.5,57.1,-67.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-08,2026-05-08 17:00:00
E012548,2026-05-09 13:22:34,D0099,S013,16.0,92.2,-81.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-09,2026-05-09 13:00:00
E012362,2026-05-07 21:05:18,D0082,S010,19.5,34.9,-79.0,1,offline,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-07,2026-05-07 21:00:00
E008925,2026-05-06 12:20:18,D0123,S001,27.3,37.1,-61.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 12:00:00
E003951,2026-05-07 15:50:51,D0058,S011,24.7,21.7,-39.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-07,2026-05-07 15:00:00
E010944,2026-05-04 02:18:09,D0028,S013,14.4,,-49.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-04,2026-05-04 02:00:00
E000512,2026-05-09 11:42:24,D0107,S012,12.8,1.9,-58.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-09,2026-05-09 11:00:00
E006982,2026-05-03 11:13:24,D0002,S004,22.9,18.3,-42.0,0,,S004,gateway,inactive,Facility 4,Denver,West,2026-05-03,2026-05-03 11:00:00
E006248,2026-05-02 18:04:27,D0009,S011,21.0,19.9,-71.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 18:00:00
E009229,2026-05-05 18:42:39,D0071,S010,29.5,34.9,-50.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-05,2026-05-05 18:00:00
E011275,2026-05-04 18:47:36,D0063,S009,17.4,41.8,-83.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-04,2026-05-04 18:00:00
E001512,2026-05-09 06:31:18,D0091,S005,20.5,33.6,-39.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-09,2026-05-09 06:00:00
E007197,2026-05-06 00:39:25,D0106,S004,18.3,61.6,-60.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-06,2026-05-06 00:00:00
E005335,2026-05-03 04:53:09,D0096,S014,23.0,98.7,-92.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-03,2026-05-03 04:00:00
E004856,2026-05-06 02:37:55,D0022,S004,25.1,6.1,-38.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-06,2026-05-06 02:00:00
E014840,2026-05-05 07:26:08,D0084,S010,19.6,92.5,-75.0,1,motion_detected,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 07:00:00
E002767,2026-05-06 21:41:43,D0101,S008,26.4,90.0,-53.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-06,2026-05-06 21:00:00
E003535,2026-05-05 13:13:42,D0061,S006,10.5,72.9,-41.0,0,,S006,camera,active,Facility 6,Boston,East,2026-05-05,2026-05-05 13:00:00
E000915,2026-05-07 17:28:22,D0159,S001,16.0,76.0,-39.0,0,,S001,gateway,maintenance,Facility 1,Seattle,North,2026-05-07,2026-05-07 17:00:00
E004461,2026-05-06 07:30:24,D0053,S013,20.4,68.6,-46.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-06,2026-05-06 07:00:00
E008226,2026-05-05 18:13:46,D0031,S002,11.1,46.8,-59.0,0,,S002,camera,active,Facility 2,Denver,North,2026-05-05,2026-05-05 18:00:00
E013084,2026-05-05 15:16:10,D0055,S005,22.6,,-76.0,0,,S005,motion_sensor,active,Facility 5,Boston,North,2026-05-05,2026-05-05 15:00:00
E001717,2026-05-07 22:55:05,D0179,S008,13.9,50.7,-49.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-07,2026-05-07 22:00:00
E007147,2026-05-08 07:49:49,D0147,S012,19.2,0.6,-55.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-08,2026-05-08 07:00:00
E012397,2026-05-07 20:40:45,D0164,S006,17.3,64.7,-84.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-07,2026-05-07 20:00:00
E006428,2026-05-04 10:52:17,D0164,S006,13.5,53.2,-52.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-04,2026-05-04 10:00:00
E011371,2026-05-07 11:59:24,D0047,S013,25.6,80.0,,1,temp_high,S013,camera,inactive,Facility 13,Miami,South,2026-05-07,2026-05-07 11:00:00
E006461,2026-05-05 07:20:12,D0139,S003,19.8,89.8,-61.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-05,2026-05-05 07:00:00
E008558,2026-05-05 06:31:09,D0130,S004,26.2,48.3,-41.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-05,2026-05-05 06:00:00
E004787,2026-05-08 18:35:20,D0075,S012,16.8,50.8,-89.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-08,2026-05-08 18:00:00
E007293,2026-05-04 18:48:30,D0022,S004,16.3,17.0,-61.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-04,2026-05-04 18:00:00
E002918,2026-05-08 21:03:45,D0117,S008,23.8,21.9,-65.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-08,2026-05-08 21:00:00
E000890,2026-05-09 04:04:28,D0176,S010,25.6,16.8,-40.0,0,,S010,temperature_sensor,inactive,Facility 10,Portland,West,2026-05-09,2026-05-09 04:00:00
E002274,2026-05-09 11:18:07,D0001,S001,22.0,14.1,-36.0,0,,S001,gateway,active,Facility 1,Seattle,North,2026-05-09,2026-05-09 11:00:00
E005284,2026-05-06 17:33:38,D0088,S011,19.2,71.5,-77.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-06,2026-05-06 17:00:00
E010004,2026-05-07 00:25:16,D0126,S012,22.1,79.1,-72.0,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-07,2026-05-07 00:00:00
E002489,2026-05-07 08:28:05,D0111,S003,28.3,26.6,-43.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 08:00:00
E003715,2026-05-03 13:51:05,D0044,S013,24.0,79.5,-83.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-03,2026-05-03 13:00:00
E003987,2026-05-03 12:49:46,D0043,S004,21.5,20.6,-41.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-03,2026-05-03 12:00:00
E005508,2026-05-05 02:59:39,D0063,S009,20.5,24.6,-82.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 02:00:00
E013730,2026-05-08 08:25:09,D0016,S001,14.6,90.3,-42.0,0,,S001,gateway,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 08:00:00
E013757,2026-05-03 09:45:56,D0144,S007,25.5,31.6,-49.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-03,2026-05-03 09:00:00
E012763,2026-05-05 23:30:06,D0043,S004,24.2,42.8,-86.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-05,2026-05-05 23:00:00
E011999,2026-05-09 04:18:55,D0027,S014,26.9,63.8,-49.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-09,2026-05-09 04:00:00
E007310,2026-05-08 17:38:44,D0081,S002,21.7,17.4,-75.0,0,,S002,gateway,active,Facility 2,Denver,North,2026-05-08,2026-05-08 17:00:00
E013017,2026-05-06 13:29:53,D0028,S013,17.1,13.7,-43.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-06,2026-05-06 13:00:00
E013447,2026-05-06 18:39:26,D0143,S001,25.1,97.8,-67.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-06,2026-05-06 18:00:00
E003531,2026-05-08 23:56:18,D0172,S007,19.4,55.1,-36.0,0,,S007,gateway,maintenance,Facility 7,Denver,North,2026-05-08,2026-05-08 23:00:00
E008360,2026-05-06 23:12:34,D0102,S009,28.3,92.7,-67.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 23:00:00
E006170,2026-05-05 13:26:55,D0072,S013,27.4,3.3,-52.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-05,2026-05-05 13:00:00
E007591,2026-05-07 13:21:08,D0111,S003,30.7,85.7,-36.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 13:00:00
E009617,2026-05-02 20:41:46,D0022,S004,19.2,27.7,,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-02,2026-05-02 20:00:00
E001081,2026-05-08 08:00:24,D0147,S012,19.6,12.6,-78.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-08,2026-05-08 08:00:00
E012754,2026-05-04 08:45:17,D0158,S006,15.3,29.4,-86.0,1,temp_high,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-04,2026-05-04 08:00:00
E014223,2026-05-07 06:44:31,D0162,S003,13.3,81.8,-42.0,0,,S003,camera,active,Facility 3,Portland,West,2026-05-07,2026-05-07 06:00:00
E007001,2026-05-02 18:21:19,D0093,S007,16.7,90.7,-92.0,0,,S007,temperature_sensor,maintenance,Facility 7,Denver,North,2026-05-02,2026-05-02 18:00:00
E000233,2026-05-03 00:52:16,D0045,S009,17.6,20.2,-62.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 00:00:00
E012149,2026-05-05 05:07:16,D0074,S008,28.6,83.9,-46.0,0,,S008,camera,inactive,Facility 8,Denver,East,2026-05-05,2026-05-05 05:00:00
E000070,2026-05-09 02:45:33,D0104,S005,16.4,,-92.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-09,2026-05-09 02:00:00
E009369,2026-05-04 11:23:29,D0052,S010,28.1,55.6,-43.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 11:00:00
E007011,2026-05-03 11:51:24,D0127,S006,14.7,27.2,-54.0,0,,S006,motion_sensor,active,Facility 6,Boston,East,2026-05-03,2026-05-03 11:00:00
E006056,2026-05-05 17:28:27,D0135,S013,17.4,66.6,-61.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-05,2026-05-05 17:00:00
E012406,2026-05-08 10:13:22,D0053,S013,19.7,19.8,-88.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-08,2026-05-08 10:00:00
E004205,2026-05-03 21:44:16,D0054,S002,22.8,73.3,-90.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-03,2026-05-03 21:00:00
E003983,2026-05-03 18:40:16,D0155,S009,18.5,65.3,-87.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 18:00:00
E007728,2026-05-06 05:02:27,D0085,S006,22.3,52.5,-89.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-06,2026-05-06 05:00:00
E009280,2026-05-07 14:30:52,D0116,S012,28.6,,-85.0,0,,S012,temperature_sensor,inactive,Facility 12,Miami,East,2026-05-07,2026-05-07 14:00:00
E004946,2026-05-07 23:46:27,D0021,S014,18.5,24.7,-51.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 23:00:00
E010852,2026-05-07 15:31:45,D0132,S003,23.5,89.2,-52.0,1,offline,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 15:00:00
E007839,2026-05-04 08:49:42,D0083,S001,18.0,67.9,-59.0,0,,S001,temperature_sensor,maintenance,Facility 1,Seattle,North,2026-05-04,2026-05-04 08:00:00
E000650,2026-05-06 06:23:55,D0146,S014,22.4,35.7,-73.0,0,,S014,motion_sensor,maintenance,Facility 14,Seattle,East,2026-05-06,2026-05-06 06:00:00
E014289,2026-05-02 16:39:00,D0083,S001,15.4,1.2,-44.0,0,,S001,temperature_sensor,maintenance,Facility 1,Seattle,North,2026-05-02,2026-05-02 16:00:00
E007926,2026-05-08 01:20:50,D0114,S003,22.2,44.0,-35.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 01:00:00
E001026,2026-05-08 07:59:24,D0062,S008,21.1,91.2,-56.0,0,,S008,temperature_sensor,maintenance,Facility 8,Denver,East,2026-05-08,2026-05-08 07:00:00
E010264,2026-05-08 16:34:14,D0165,S009,25.8,78.7,-62.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-08,2026-05-08 16:00:00
E001261,2026-05-04 20:22:09,D0042,S004,21.0,48.8,-64.0,0,,S004,gateway,active,Facility 4,Denver,West,2026-05-04,2026-05-04 20:00:00
E008530,2026-05-09 06:57:14,D0143,S001,16.5,36.2,-63.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-09,2026-05-09 06:00:00
E005092,2026-05-03 01:17:03,D0025,S010,31.6,28.9,-79.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 01:00:00
E003520,2026-05-04 23:19:48,D0095,S001,14.1,75.9,-61.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-04,2026-05-04 23:00:00
E013137,2026-05-05 11:15:04,D0161,S004,23.5,27.0,-64.0,0,,S004,camera,active,Facility 4,Denver,West,2026-05-05,2026-05-05 11:00:00
E009799,2026-05-07 16:56:48,D0117,S008,18.1,29.8,-38.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-07,2026-05-07 16:00:00
E011361,2026-05-06 07:18:24,D0040,S008,21.1,94.7,-75.0,0,,S008,temperature_sensor,inactive,Facility 8,Denver,East,2026-05-06,2026-05-06 07:00:00
E012969,2026-05-08 15:06:41,D0158,S006,24.1,16.3,-69.0,0,,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-08,2026-05-08 15:00:00
E004317,2026-05-03 02:27:22,D0143,S001,13.3,96.4,-42.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-03,2026-05-03 02:00:00
E007562,2026-05-09 05:54:58,D0048,S005,23.4,,-61.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-09,2026-05-09 05:00:00
E006116,2026-05-08 23:39:15,D0052,S010,27.3,63.9,-42.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 23:00:00
E007819,2026-05-09 03:59:31,D0047,S013,11.6,95.1,-44.0,0,,S013,camera,inactive,Facility 13,Miami,South,2026-05-09,2026-05-09 03:00:00
E005777,2026-05-06 10:15:40,D0020,S001,19.2,4.5,-55.0,1,battery_low,S001,camera,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 10:00:00
E010708,2026-05-06 08:23:09,D0100,S001,15.4,33.1,-46.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-06,2026-05-06 08:00:00
E004352,2026-05-07 12:57:23,D0017,S012,15.2,90.6,-86.0,0,,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-07,2026-05-07 12:00:00
E014856,2026-05-04 19:17:08,D0169,S003,18.5,93.8,-49.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 19:00:00
E009317,2026-05-05 05:51:23,D0059,S010,19.2,66.2,-43.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 05:00:00
E005187,2026-05-07 07:41:44,D0043,S004,22.3,17.0,-66.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-07,2026-05-07 07:00:00
E014935,2026-05-06 16:38:23,D0006,S009,27.9,30.2,-86.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 16:00:00
E005448,2026-05-02 16:48:22,D0066,S008,17.5,16.4,-80.0,1,motion_detected,S008,motion_sensor,inactive,Facility 8,Denver,East,2026-05-02,2026-05-02 16:00:00
E008302,2026-05-04 21:03:56,D0135,S013,27.4,76.2,-88.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-04,2026-05-04 21:00:00
E009128,2026-05-02 19:36:35,D0144,S007,21.3,46.2,-59.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-02,2026-05-02 19:00:00
E006503,2026-05-04 23:33:55,D0089,S011,28.9,,-70.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-04,2026-05-04 23:00:00
E010902,2026-05-07 05:14:08,D0096,S014,24.3,5.3,-45.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 05:00:00
E011664,2026-05-08 04:19:33,D0140,S012,20.8,41.6,-79.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-08,2026-05-08 04:00:00
E008072,2026-05-06 16:38:01,D0126,S012,14.2,55.1,-47.0,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-06,2026-05-06 16:00:00
E005437,2026-05-05 19:32:36,D0137,S014,13.8,19.1,-50.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-05,2026-05-05 19:00:00
E010425,2026-05-08 06:27:02,D0124,S010,28.5,98.0,-51.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 06:00:00
E009585,2026-05-03 13:45:13,D0014,S009,13.5,14.9,-37.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 13:00:00
E013294,2026-05-02 20:32:49,D0094,S004,28.7,43.7,-83.0,0,,S004,temperature_sensor,maintenance,Facility 4,Denver,West,2026-05-02,2026-05-02 20:00:00
E010249,2026-05-09 08:13:23,D0027,S014,29.0,35.5,-63.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-09,2026-05-09 08:00:00
E014814,2026-05-09 11:12:39,D0008,S009,13.7,63.6,-38.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-09,2026-05-09 11:00:00
E014019,2026-05-06 22:21:08,D0096,S014,16.7,64.7,,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-06,2026-05-06 22:00:00
E006873,2026-05-05 09:25:12,D0058,S011,21.2,66.3,-85.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 09:00:00
E011401,2026-05-07 10:59:49,D0014,S009,17.9,22.2,-95.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 10:00:00
E006538,2026-05-08 12:56:56,D0127,S006,23.9,63.1,-63.0,0,,S006,motion_sensor,active,Facility 6,Boston,East,2026-05-08,2026-05-08 12:00:00
E013906,2026-05-04 17:04:54,D0048,S005,13.2,27.4,-85.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-04,2026-05-04 17:00:00
E006457,2026-05-08 13:15:28,D0140,S012,27.9,44.6,-50.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-08,2026-05-08 13:00:00
E001555,2026-05-04 14:40:42,D0022,S004,24.1,64.7,-76.0,0,,S004,motion_sensor,active,Facility 4,Denver,West,2026-05-04,2026-05-04 14:00:00
E004608,2026-05-06 17:56:09,D0137,S014,24.1,77.2,-44.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-06,2026-05-06 17:00:00
E009861,2026-05-05 06:25:19,D0147,S012,20.5,47.9,-90.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-05,2026-05-05 06:00:00
E002668,2026-05-08 20:36:37,D0030,S001,13.7,11.0,-63.0,1,motion_detected,S001,camera,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 20:00:00
E013888,2026-05-07 06:36:33,D0133,S012,18.3,9.4,-76.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-07,2026-05-07 06:00:00
E010600,2026-05-05 03:38:13,D0023,S010,29.4,,,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-05,2026-05-05 03:00:00
E012558,2026-05-06 02:14:36,D0076,S014,24.5,55.9,-37.0,1,battery_low,S014,camera,inactive,Facility 14,Seattle,East,2026-05-06,2026-05-06 02:00:00
E002908,2026-05-06 02:24:47,D0076,S014,16.6,48.7,-36.0,1,temp_high,S014,camera,inactive,Facility 14,Seattle,East,2026-05-06,2026-05-06 02:00:00
